order_id,customer_address,product_list,total_price,order_date
543,,"Wallet, Watch, Jacket",431.55,2023-01-23 05:01:17
544,"246 Birch St, Seattle, WA","Hat, Jacket, T-shirt",781.28,2022-08-09 21:09:45
545,"456 Oak St, San Francisco, CA","Jeans, Sneakers, Wallet, Hat, Sunglasses",1258.6799999999998,2023-01-06 10:33:16
546,"321 Walnut St, Houston, TX",Jacket,338.82,2022-05-22 13:50:03
547,"789 Maple St, Los Angeles, CA","T-shirt, Jeans, Sunglasses",621.71,2022-04-10 18:14:30
548,"258 Hickory St, Dallas, TX","Watch, Belt, Hat, T-shirt, Jeans",725.9000000000001,2022-05-24 11:24:56
549,"864 Spruce St, Denver, CO",Wallet,12.49,2022-03-01 23:45:25
550,"321 Elm St, Chicago, IL","Watch, Hat, Sneakers",1290.31,2022-04-09 18:56:12
551,"321 Walnut St, Houston, TX","Sunglasses, Watch, T-shirt",680.87,2022-06-14 13:50:49
552,"258 Hickory St, Dallas, TX","T-shirt, Hat",133.91,2022-01-05 13:24:28
553,"135 Aspen St, Miami, FL","Sneakers, Belt",10000,2022-04-23 00:33:34
554,"798 Willow St, Atlanta, GA","Sunglasses, Sneakers",771.88,2022-12-03 21:14:14
555,"654 Pine St, Boston, MA",Jeans,282.1,2022-09-13 20:03:05
556,"654 Pine St, Boston, MA",T-shirt,10000,2022-04-10 21:13:26
557,"987 Cedar St, Austin, TX",Sneakers,10000,2022-07-05 07:37:57
558,"321 Elm St, Chicago, IL","Sunglasses, Wallet, Belt",565.92,2023-01-26 19:41:47
559,"987 Cedar St, Austin, TX","Watch, Jacket, T-shirt, Wallet",1127.54,2023-01-20 02:37:07
560,"258 Hickory St, Dallas, TX","Jeans, Belt, Sunglasses, Watch, Sneakers",1168.0,2022-01-30 12:58:47
561,"321 Walnut St, Houston, TX","Watch, Wallet, Jeans",1048.6,2022-03-19 04:30:14
562,"123 Main St, New York, NY","Wallet, T-shirt",741.5699999999999,2022/01/01 01:00:00
563,"789 Maple St, Los Angeles, CA","Wallet, Belt, Hat, Sneakers",1237.5,2022-10-03 14:22:31
564,"135 Aspen St, Miami, FL","Sneakers, Belt, Watch, Wallet, Hat",1607.8700000000001,2022-08-01 20:28:35
565,"864 Spruce St, Denver, CO",Hat,277.65,2022-03-13 01:31:56
566,"258 Hickory St, Dallas, TX","Jeans, Hat, Watch, Sneakers",1012.33,2022-11-22 18:05:12
567,"258 Hickory St, Dallas, TX",,860.35,2022-09-18 13:38:28
568,"369 Redwood St, Portland, OR","Hat, Belt",921.25,2022-08-27 04:35:45
569,"147 Cherry St, Philadelphia, PA","Watch, Sunglasses, Jeans, Scarf, Sneakers",670.68,2023-01-18 19:17:12
570,"456 Oak St, San Francisco, CA","Sneakers, Scarf, Sunglasses, Jeans, Belt",815.6700000000001,2022-12-08 07:01:45
571,"147 Cherry St, Philadelphia, PA","Jeans, T-shirt, Hat, Sneakers, Watch",1887.75,2022-10-11 10:44:50
572,"369 Redwood St, Portland, OR","Jacket, Watch, Jeans, T-shirt",1215.74,2022-10-29 14:50:00
573,"789 Maple St, Los Angeles, CA","Jacket, Sneakers, Hat, Sunglasses",741.4300000000001,2022-04-20 15:17:29
574,"147 Cherry St, Philadelphia, PA","Hat, Sunglasses, Scarf",346.46999999999997,2022-08-21 18:39:05
575,"951 Palm St, Phoenix, AZ",Belt,151.55,2022-04-13 03:53:27
576,"246 Birch St, Seattle, WA","Wallet, Jeans",422.26,2022-08-01 09:12:13
577,"798 Willow St, Atlanta, GA","Belt, Jacket",411.8,2022-10-15 00:44:24
578,"951 Palm St, Phoenix, AZ",Sneakers,160.53,2022-06-25 07:55:39
579,"246 Birch St, Seattle, WA","Watch, Sneakers, Scarf, Wallet",597.49,2023-01-27 03:53:16
580,"369 Redwood St, Portland, OR",,1385.1899999999998,2022-04-29 00:00:37
581,"321 Walnut St, Houston, TX","Wallet, T-shirt, Scarf, Watch",1030.6599999999999,2022-08-08 11:26:21
582,"456 Oak St, San Francisco, CA","Jacket, T-shirt, Belt, Hat",495.99,2023-01-26 11:13:28
583,"147 Cherry St, Philadelphia, PA","Jacket, Watch, Hat",908.73,2022-04-25 18:36:25
584,"321 Elm St, Chicago, IL","Sunglasses, Watch",530.85,2022-12-24 13:44:30
585,"369 Redwood St, Portland, OR","Wallet, T-shirt, Sneakers, Jeans, Jacket",1472.3000000000002,2022-04-01 04:35:23
586,"951 Palm St, Phoenix, AZ",Belt,365.55,2022-06-26 11:31:05
587,"147 Cherry St, Philadelphia, PA","T-shirt, Watch, Hat, Sunglasses, Sneakers",2048.2999999999997,2022-11-14 13:41:27
588,"135 Aspen St, Miami, FL",T-shirt,410.56,2022-11-27 05:11:24
589,"864 Spruce St, Denver, CO","Jacket, Wallet, Sneakers, Sunglasses",817.5,2022/01/01 01:00:00
590,"258 Hickory St, Dallas, TX","Jeans, Scarf, Sneakers",330.17999999999995,2022-02-16 03:59:55
591,"987 Cedar St, Austin, TX","Hat, Jeans, Sneakers, Sunglasses",670.65,2022-07-09 20:28:04
592,"369 Redwood St, Portland, OR",Wallet,119.2,2022-11-15 08:42:27
593,"798 Willow St, Atlanta, GA","T-shirt, Jacket, Watch, Belt",1164.98,2022-11-21 08:16:08
594,"951 Palm St, Phoenix, AZ","Belt, Scarf",469.16,2022-03-25 05:57:10
595,"258 Hickory St, Dallas, TX","Jacket, Wallet, Watch, Sneakers",762.15,2022-03-06 20:10:44
596,"864 Spruce St, Denver, CO","Sunglasses, Sneakers, T-shirt, Jacket, Hat",1010.8700000000001,2022-07-23 17:36:09
597,"258 Hickory St, Dallas, TX","Watch, Belt, Scarf, Hat",1092.0800000000002,2022-04-08 00:16:44
598,"951 Palm St, Phoenix, AZ","Belt, Watch, Jacket, Hat",989.79,2022-11-14 19:02:15
599,"456 Oak St, San Francisco, CA","Belt, T-shirt",575.44,2022-07-02 22:36:43
600,"798 Willow St, Atlanta, GA","Sneakers, Wallet",579.9399999999999,2022-04-10 07:00:38
601,"864 Spruce St, Denver, CO",Belt,340.98,2022-09-21 05:49:59
602,"258 Hickory St, Dallas, TX","T-shirt, Jacket, Jeans",870.1500000000001,2022-08-25 20:05:23
603,"456 Oak St, San Francisco, CA","Sunglasses, Jacket",426.62,2022-01-05 08:59:14
604,"321 Walnut St, Houston, TX","Jeans, Belt, Sunglasses, Sneakers, Wallet",742.7700000000001,2022-12-07 03:31:50
605,"258 Hickory St, Dallas, TX",Sneakers,341.06,2023-02-19 17:23:38
606,"789 Maple St, Los Angeles, CA","Belt, Wallet, Sunglasses, Jacket",855.22,2022-07-13 00:22:12
607,"135 Aspen St, Miami, FL","Sneakers, Scarf",492.13,2022-09-08 11:19:47
608,"456 Oak St, San Francisco, CA","Jacket, Hat, Wallet, Belt, Watch",1613.2900000000002,2022-11-27 23:01:44
609,"789 Maple St, Los Angeles, CA",Scarf,450.94,2022-11-11 08:41:29
610,"135 Aspen St, Miami, FL","Wallet, Belt, Scarf",649.36,2022-02-08 19:20:04
611,"864 Spruce St, Denver, CO",Sunglasses,364.15,2022-02-18 01:41:15
612,"369 Redwood St, Portland, OR","Sneakers, Wallet, Jacket",976.51,2022-04-19 06:54:03
613,"789 Maple St, Los Angeles, CA","Watch, Hat, Jeans, Jacket, Sneakers",2082.64,2022-08-05 03:42:07
614,"864 Spruce St, Denver, CO","Belt, Scarf, T-shirt, Sneakers, Wallet",1109.24,2022-04-27 14:36:00
615,"246 Birch St, Seattle, WA","Sneakers, Jeans",226.68,2022-03-04 04:28:52
616,"135 Aspen St, Miami, FL","Wallet, T-shirt, Watch, Belt, Scarf",890.61,2022-02-05 23:24:53
617,"798 Willow St, Atlanta, GA","Wallet, Scarf, Belt, Jeans, Hat",1049.8000000000002,2022-12-20 04:39:22
618,"258 Hickory St, Dallas, TX","T-shirt, Belt, Hat, Jeans, Wallet",1398.17,2022-04-19 13:15:04
619,"321 Elm St, Chicago, IL","Belt, T-shirt, Sunglasses, Scarf, Sneakers",1409.3000000000002,2022-10-24 03:53:46
620,"258 Hickory St, Dallas, TX","Hat, Watch",758.71,2022-12-26 12:09:31
621,"246 Birch St, Seattle, WA","Watch, Wallet, Sunglasses, Belt, T-shirt",1112.27,2023-01-15 20:52:29
622,"798 Willow St, Atlanta, GA","Jacket, Scarf, Sneakers, Jeans, T-shirt",674.96,2022-03-27 21:47:36
623,"987 Cedar St, Austin, TX","Sunglasses, Wallet, Watch, Scarf, T-shirt",1308.55,2022-05-12 06:30:11
624,"951 Palm St, Phoenix, AZ","Hat, T-shirt",307.21,2022-08-08 08:42:09
625,"951 Palm St, Phoenix, AZ","Hat, Watch, Belt",640.46,2022-04-21 01:17:18
626,"147 Cherry St, Philadelphia, PA","Scarf, Sneakers, T-shirt, Jacket, Sunglasses",1262.07,2022/01/01 01:00:00
627,"321 Walnut St, Houston, TX","Scarf, Wallet, Hat",412.51,2023-01-25 06:05:22
628,"123 Main St, New York, NY","Sneakers, Watch",673.85,2022-11-07 20:05:25
629,"258 Hickory St, Dallas, TX","Hat, Sneakers",478.29,2022/01/01 01:00:00
630,"456 Oak St, San Francisco, CA","Wallet, Belt",735.1800000000001,2023-03-06 15:20:56
631,"369 Redwood St, Portland, OR","Watch, Sneakers",873.39,2022-11-02 03:00:09
632,"864 Spruce St, Denver, CO",Sneakers,183.5,2022-01-10 19:54:18
633,"135 Aspen St, Miami, FL","Scarf, Jeans, Wallet, Watch",1002.8400000000001,2022-06-22 06:36:14
634,"987 Cedar St, Austin, TX",Sneakers,297.09,2022-11-17 11:16:29
635,"135 Aspen St, Miami, FL","Sneakers, Jacket, Jeans",829.61,2022-10-12 04:44:22
636,"798 Willow St, Atlanta, GA","Wallet, Scarf, Sneakers",608.89,2022-12-29 04:01:17
637,"987 Cedar St, Austin, TX","Sneakers, Watch, Scarf",798.5500000000001,2022-01-23 04:42:37
638,"789 Maple St, Los Angeles, CA","Hat, Wallet, Scarf, Watch",621.36,2022-07-02 06:51:49
639,"123 Main St, New York, NY","Jacket, Scarf, Watch, Belt, Jeans",829.75,2022-04-02 17:23:58
640,"456 Oak St, San Francisco, CA","Jacket, Belt, T-shirt, Sneakers, Wallet",1429.2900000000002,2023-02-07 08:37:12
641,"654 Pine St, Boston, MA","Hat, Wallet, Jeans, Watch",1328.4699999999998,2023-01-26 12:41:36
642,"369 Redwood St, Portland, OR",Sunglasses,233.82,2022-01-15 20:52:14
643,"789 Maple St, Los Angeles, CA","Watch, T-shirt, Sunglasses",840.66,2023-02-26 15:16:52
644,"654 Pine St, Boston, MA",Hat,347.17,2023-01-13 01:28:52
645,"246 Birch St, Seattle, WA","Watch, Sunglasses, Jeans",619.37,2022-07-08 22:27:42
646,"369 Redwood St, Portland, OR","Wallet, Hat, Sunglasses, Belt",1049.37,2022-05-24 05:12:50
647,"135 Aspen St, Miami, FL","Hat, Jeans, Wallet, Sneakers",818.1700000000001,2022-03-31 23:19:47
648,"864 Spruce St, Denver, CO","Sunglasses, Belt, Scarf, Sneakers, Jacket",1223.21,2023-02-18 15:23:54
649,"369 Redwood St, Portland, OR","Scarf, Hat, T-shirt",931.33,2023-02-15 00:09:28
650,"951 Palm St, Phoenix, AZ","Hat, Wallet, Belt, Jeans, Sneakers",1485.8200000000002,2023-02-01 16:44:19
651,"987 Cedar St, Austin, TX","Scarf, Jacket",468.03000000000003,2022-06-28 22:53:48
652,"987 Cedar St, Austin, TX",Sunglasses,275.07,2022-12-23 02:19:01
653,"864 Spruce St, Denver, CO","Belt, T-shirt",555.31,2022-09-08 14:36:31
654,"864 Spruce St, Denver, CO",Wallet,181.58,2022-06-08 22:16:54
655,"123 Main St, New York, NY","Watch, Jeans, Scarf, T-shirt, Sunglasses",968.6800000000001,2022-05-02 12:23:57
656,"123 Main St, New York, NY","Sneakers, Wallet, Jacket",739.05,2022-12-25 02:46:54
657,"147 Cherry St, Philadelphia, PA","T-shirt, Sneakers",361.13,2022-04-19 13:59:27
658,"864 Spruce St, Denver, CO","Jacket, Sneakers, Watch",577.5899999999999,2022-05-18 16:02:47
659,"147 Cherry St, Philadelphia, PA","Belt, T-shirt, Wallet, Watch, Sneakers",1525.7299999999998,2022-04-26 16:31:01
660,"321 Elm St, Chicago, IL",Jacket,347.71,2022-07-05 13:07:56
661,"258 Hickory St, Dallas, TX",,880.4200000000001,2022-08-20 16:39:07
662,"123 Main St, New York, NY","Watch, Jacket",823.44,2022-06-06 09:19:38
663,"123 Main St, New York, NY","Wallet, Watch, Sunglasses",513.73,2022-04-15 01:56:33
664,"951 Palm St, Phoenix, AZ","Scarf, Sunglasses, Jacket, Jeans",1073.42,2022-04-05 09:03:44
665,"951 Palm St, Phoenix, AZ","Jeans, Belt",709.23,2022-12-31 12:59:51
666,"951 Palm St, Phoenix, AZ","Sneakers, Watch",579.4200000000001,2022-12-20 14:42:06
667,"246 Birch St, Seattle, WA","Wallet, Jeans, Belt, Jacket, T-shirt",1212.57,2022-11-12 06:49:20
668,"135 Aspen St, Miami, FL","Sunglasses, Jeans, Watch",790.25,2022-04-08 11:50:12
669,"321 Elm St, Chicago, IL","Sunglasses, Jacket, Scarf, Watch",1130.6399999999999,2022-10-16 02:42:21
670,"864 Spruce St, Denver, CO","Jeans, T-shirt, Jacket, Belt",1299.04,2022-12-02 05:13:52
671,"864 Spruce St, Denver, CO","Belt, Sunglasses, Wallet",10000,2022-12-01 04:45:07
672,"654 Pine St, Boston, MA","Watch, Jacket, Hat, Sneakers, Belt",1282.6100000000001,2022-10-31 20:11:05
673,"321 Elm St, Chicago, IL","Sneakers, Jacket, Scarf, T-shirt",728.15,2022/01/01 01:00:00
674,"123 Main St, New York, NY","Watch, Jacket, T-shirt",1083.71,2023-03-10 06:11:39
675,"321 Elm St, Chicago, IL","Watch, Jacket, Sunglasses, Jeans",1085.9299999999998,2022-08-24 19:11:35
676,"789 Maple St, Los Angeles, CA","Jeans, Watch, Sneakers, Belt, Jacket",902.73,2022-12-07 12:52:29
677,"135 Aspen St, Miami, FL","Sunglasses, Jacket, Watch, Sneakers, Scarf",1260.72,2022-08-09 13:41:59
678,"123 Main St, New York, NY",Jacket,86.88,2022-09-05 21:00:41
679,"798 Willow St, Atlanta, GA","Wallet, Sunglasses",763.1800000000001,2023-01-29 02:17:12
680,"789 Maple St, Los Angeles, CA",Sneakers,387.29,2022-10-09 16:13:08
681,"864 Spruce St, Denver, CO","Sunglasses, Belt, T-shirt",860.06,2022-07-14 15:24:55
682,"456 Oak St, San Francisco, CA","Belt, Sneakers, Watch",154.60000000000002,2023-03-14 23:04:14
683,"654 Pine St, Boston, MA","Sunglasses, Belt, Jacket, Watch",450.87,2022-03-12 15:46:05
684,"147 Cherry St, Philadelphia, PA","Sunglasses, Belt, Wallet",291.29,2022-09-21 16:55:25
685,"456 Oak St, San Francisco, CA","Sneakers, Scarf, Hat",962.27,2022-01-31 10:30:35
686,"987 Cedar St, Austin, TX","Sunglasses, T-shirt, Jeans, Scarf",869.9000000000001,2023-03-13 03:02:07
687,"456 Oak St, San Francisco, CA","T-shirt, Jacket, Sunglasses, Hat, Watch",1293.96,2022-01-10 17:03:21
688,"987 Cedar St, Austin, TX","Sneakers, Jacket",477.36,2022-02-10 20:27:24
689,,"Scarf, T-shirt",521.3000000000001,2022-05-14 13:36:22
690,"864 Spruce St, Denver, CO","Sneakers, Watch, Hat",195.92,2023-01-16 23:33:54
691,"369 Redwood St, Portland, OR","Belt, Sunglasses, Jeans, Watch, Wallet",1434.26,2023-01-08 04:17:21
692,"135 Aspen St, Miami, FL","Sneakers, Belt",268.21,2022-07-25 17:20:51
693,"321 Elm St, Chicago, IL","Scarf, Hat, Wallet, Sunglasses",785.0300000000001,2022-09-08 21:53:34
694,"654 Pine St, Boston, MA","Belt, Wallet",565.67,2023-01-23 12:16:00
695,"258 Hickory St, Dallas, TX","Scarf, Jacket, Sunglasses, Hat",1463.85,2023-02-18 10:42:09
696,"258 Hickory St, Dallas, TX","Jeans, Hat, Scarf, T-shirt, Wallet",2013.3600000000001,2022-02-27 13:53:23
697,"987 Cedar St, Austin, TX",T-shirt,362.44,2022-10-23 06:53:46
698,"135 Aspen St, Miami, FL",Scarf,89.92,2022-11-27 08:26:03
699,"864 Spruce St, Denver, CO",,789.28,2023-01-04 08:04:35
700,"654 Pine St, Boston, MA","Jeans, Wallet, Watch",1184.51,2022-09-28 23:17:16
701,"258 Hickory St, Dallas, TX","Jacket, Wallet, Belt, Sunglasses",898.3599999999999,2022-05-31 20:06:05
702,"369 Redwood St, Portland, OR",T-shirt,66.96,2023-03-15 06:21:06
703,"654 Pine St, Boston, MA",Jacket,155.99,2022-01-26 03:47:17
704,"147 Cherry St, Philadelphia, PA","Watch, Scarf, Belt",581.78,2022-08-24 00:42:26
705,"864 Spruce St, Denver, CO","Hat, Wallet, Jeans, T-shirt, Sneakers",1115.6999999999998,2022-12-13 00:19:49
706,"864 Spruce St, Denver, CO",Jacket,89.11,2022-10-02 03:56:50
707,"135 Aspen St, Miami, FL","Jeans, Scarf, Wallet, T-shirt, Jacket",1612.04,2022-10-04 01:19:26
708,"258 Hickory St, Dallas, TX","Sneakers, Wallet, T-shirt, Jacket",523.46,2022-05-21 02:49:39
709,"369 Redwood St, Portland, OR",Jeans,439.64,2022-09-18 10:32:28
710,"864 Spruce St, Denver, CO","T-shirt, Watch, Jeans, Scarf, Wallet",1533.79,2022-08-08 09:16:05
711,"135 Aspen St, Miami, FL","Wallet, Scarf",779.4,2022-01-19 00:53:49
712,"789 Maple St, Los Angeles, CA","Sneakers, Watch",614.97,2023-01-07 13:01:48
713,"654 Pine St, Boston, MA","T-shirt, Hat, Watch, Wallet, Jacket",1369.6399999999999,2022-06-15 06:29:27
714,"258 Hickory St, Dallas, TX","Sneakers, Belt",479.78000000000003,2022-02-20 01:46:09
715,"321 Walnut St, Houston, TX","Scarf, Hat, Jeans, Sneakers, Jacket",1211.7,2022-03-16 18:21:08
716,"123 Main St, New York, NY","Hat, T-shirt, Jacket, Wallet, Sunglasses",1099.97,2022-11-11 09:25:34
717,"258 Hickory St, Dallas, TX","Jeans, T-shirt, Jacket",1018.19,2022-03-09 14:58:45
718,"864 Spruce St, Denver, CO","Wallet, Sunglasses",466.06,2022-11-29 06:37:13
719,"987 Cedar St, Austin, TX","Watch, Sneakers, T-shirt",956.8100000000001,2022-01-05 19:55:58
720,"951 Palm St, Phoenix, AZ","T-shirt, Jacket, Hat, Sneakers",915.82,2022-09-15 08:21:44
721,"864 Spruce St, Denver, CO","Wallet, Sunglasses, Belt",506.29999999999995,2022-08-12 12:26:06
722,"654 Pine St, Boston, MA",Scarf,135.53,2022-04-12 21:06:36
723,"987 Cedar St, Austin, TX","Jeans, Belt, Sneakers",1222.42,2022-07-16 02:32:12
724,"135 Aspen St, Miami, FL","Watch, Hat",566.8,2023-02-14 18:20:35
725,"864 Spruce St, Denver, CO","Sneakers, T-shirt, Jeans",303.56,2022-03-20 15:41:11
726,"135 Aspen St, Miami, FL","Hat, Watch, Sneakers, Sunglasses",936.68,2022-03-02 01:16:14
727,"864 Spruce St, Denver, CO",Hat,366.35,2022-01-30 09:13:46
728,"135 Aspen St, Miami, FL","Scarf, Wallet, Watch, T-shirt, Jeans",1569.38,2022-11-06 03:27:48
729,"951 Palm St, Phoenix, AZ","Sunglasses, Jacket, Jeans",316.71000000000004,2022-02-04 02:57:54
730,"951 Palm St, Phoenix, AZ","Belt, Sneakers",574.98,2022-02-24 04:00:11
731,"951 Palm St, Phoenix, AZ","Wallet, Sunglasses, T-shirt, Sneakers, Watch",1335.05,2022-09-14 22:31:51
732,"789 Maple St, Los Angeles, CA","Jacket, T-shirt, Jeans, Sunglasses",646.67,2022/01/01 01:00:00
733,"147 Cherry St, Philadelphia, PA","Wallet, Sneakers, Belt, Scarf, Jeans",1178.74,2022-12-27 00:04:02
734,"321 Elm St, Chicago, IL","Hat, Jacket, Jeans, Wallet, T-shirt",1756.33,2022-10-03 21:31:46
735,"258 Hickory St, Dallas, TX","T-shirt, Jeans, Jacket, Belt, Hat",1411.02,2022-02-12 13:57:26
736,"951 Palm St, Phoenix, AZ","Watch, T-shirt",651.22,2022-10-23 01:59:52
737,"987 Cedar St, Austin, TX","Sneakers, T-shirt, Jacket, Sunglasses",1805.4099999999999,2022-03-03 07:02:15
738,"798 Willow St, Atlanta, GA","T-shirt, Scarf, Sneakers",1065.08,2022-05-12 16:37:23
739,"951 Palm St, Phoenix, AZ","Sunglasses, Scarf",306.7,2022-06-13 12:14:42
740,"135 Aspen St, Miami, FL",Sneakers,123.96,2023-02-18 19:33:05
741,,"Scarf, Sneakers, Sunglasses",1137.85,2022-04-24 00:34:09
742,"123 Main St, New York, NY",Watch,365.26,2022-08-08 06:49:07
495,"987 Cedar St, Austin, TX","Hat, Wallet, Watch, Belt, Sunglasses",1119.07,2022-03-29 18:14:55
744,"369 Redwood St, Portland, OR",Sneakers,226.83,2023-01-13 02:43:50
745,"123 Main St, New York, NY","Sunglasses, Wallet, Jeans, Jacket",1009.38,2022-02-22 03:31:42
746,"321 Elm St, Chicago, IL","Wallet, T-shirt",808.45,2023-02-09 22:43:14
747,"246 Birch St, Seattle, WA","Jeans, Watch, Scarf",956.95,2022-03-23 02:42:09
748,"789 Maple St, Los Angeles, CA","Sneakers, Belt, T-shirt",967.58,2022-12-25 10:34:27
749,"864 Spruce St, Denver, CO","Watch, Sneakers, T-shirt, Hat",683.14,2022-09-16 16:31:05
750,"951 Palm St, Phoenix, AZ","Watch, Wallet",697.67,2022-02-12 21:59:44
751,"246 Birch St, Seattle, WA","Watch, Wallet, Scarf, Hat",691.25,2022-05-11 16:18:23
752,"135 Aspen St, Miami, FL","Watch, Belt, Sunglasses",554.98,2022-11-30 02:29:02
753,"798 Willow St, Atlanta, GA","Jeans, T-shirt, Wallet, Belt",1091.47,2022-04-22 02:55:07
754,"369 Redwood St, Portland, OR","Scarf, Jacket, Watch, Hat, Sneakers",1255.1200000000001,2022-10-05 17:45:35
755,"798 Willow St, Atlanta, GA","Jacket, Jeans, Belt",306.02,2022-01-24 17:51:39
756,"864 Spruce St, Denver, CO","T-shirt, Watch, Jacket, Belt",1084.3700000000001,2022-07-10 21:48:48
757,"864 Spruce St, Denver, CO","Jeans, Belt, Watch",634.2099999999999,2022-06-30 07:07:49
758,"147 Cherry St, Philadelphia, PA","Watch, T-shirt",491.31000000000006,2023-02-16 19:37:06
759,"987 Cedar St, Austin, TX","Jacket, Sunglasses, Wallet, Watch",10000,2023-02-23 00:38:23
760,"123 Main St, New York, NY","Sunglasses, Watch, Wallet",1153.1599999999999,2022-01-27 16:12:38
761,"147 Cherry St, Philadelphia, PA","Hat, Belt, Jeans",703.95,2022-06-01 19:27:14
762,"789 Maple St, Los Angeles, CA","Jeans, Belt, Hat, Wallet, Sneakers",1055.35,2022-05-04 00:17:53
763,"321 Elm St, Chicago, IL","Watch, Sneakers, Sunglasses, Wallet, T-shirt",1655.56,2022-11-13 06:55:44
764,"147 Cherry St, Philadelphia, PA","Wallet, T-shirt, Watch, Sneakers",1189.43,2023-02-02 16:35:21
765,"456 Oak St, San Francisco, CA","Hat, T-shirt",360.83,2022-06-23 05:01:22
766,"456 Oak St, San Francisco, CA","Sunglasses, Jeans",597.47,2023-02-25 02:51:17
767,"369 Redwood St, Portland, OR","Jacket, Watch, Scarf",834.85,2023-02-23 16:16:08
768,"864 Spruce St, Denver, CO","Watch, Scarf, Wallet, T-shirt, Hat",1014.79,2022-03-30 23:42:18
769,"321 Elm St, Chicago, IL","Jacket, T-shirt",187.81,2022-04-16 20:15:59
770,"798 Willow St, Atlanta, GA","T-shirt, Sneakers",215.88,2022-03-03 14:44:34
771,"456 Oak St, San Francisco, CA","Scarf, Watch, T-shirt, Wallet",1220.95,2022-01-25 03:21:56
772,"654 Pine St, Boston, MA",Wallet,315.59,2022-02-17 06:02:16
773,"987 Cedar St, Austin, TX","Scarf, T-shirt",387.6,2022-06-16 07:14:47
774,"798 Willow St, Atlanta, GA","Wallet, Jacket, Watch, Belt",590.4200000000001,2022-11-13 14:49:52
775,"123 Main St, New York, NY",Belt,151.58,2022-06-01 10:23:25
776,"864 Spruce St, Denver, CO","Wallet, T-shirt, Sunglasses, Belt",908.5899999999999,2022-07-10 03:22:20
777,"456 Oak St, San Francisco, CA","Watch, Scarf, Sunglasses, Hat, Jeans",635.11,2022-09-13 07:41:38
778,"654 Pine St, Boston, MA","Watch, Sunglasses, Scarf, Sneakers, Jacket",1062.0,2022-11-19 00:43:01
779,"321 Elm St, Chicago, IL","Sunglasses, Jeans, Scarf, T-shirt, Wallet",1368.12,2022-07-10 22:12:27
780,"864 Spruce St, Denver, CO",Hat,366.86,2022-08-08 06:32:24
781,"456 Oak St, San Francisco, CA",T-shirt,460.28,2023-03-01 02:29:01
782,"456 Oak St, San Francisco, CA","T-shirt, Hat",401.22,2022-03-17 20:27:38
783,"951 Palm St, Phoenix, AZ",Sneakers,159.92,2022-07-21 21:43:45
784,"864 Spruce St, Denver, CO","Sneakers, Scarf, Hat, Watch",984.9499999999999,2022-01-04 16:52:39
785,"456 Oak St, San Francisco, CA",Wallet,113.24,2023-03-14 00:37:00
786,"798 Willow St, Atlanta, GA","T-shirt, Hat",198.21,2022-04-03 22:03:34
787,"123 Main St, New York, NY","Scarf, T-shirt",68.11,2022-03-17 23:01:51
788,"798 Willow St, Atlanta, GA","Jeans, Watch",391.13,2023-01-12 05:18:35
789,"456 Oak St, San Francisco, CA",Sunglasses,383.43,2022-05-15 19:44:06
790,"123 Main St, New York, NY","Sunglasses, Sneakers, Hat, T-shirt, Scarf",1105.83,2022-05-24 06:56:55
791,"654 Pine St, Boston, MA",Scarf,452.8,2023-01-19 05:25:58
792,"135 Aspen St, Miami, FL","Hat, Belt, Jeans, Sneakers, Scarf",753.1,2023-03-12 14:55:00
793,"258 Hickory St, Dallas, TX","Belt, Jeans",318.62,2022-10-15 13:40:47
794,"951 Palm St, Phoenix, AZ","Belt, Watch, T-shirt, Sneakers",1061.01,2022-06-23 11:00:00
795,"798 Willow St, Atlanta, GA","Hat, Scarf",552.11,2022-12-11 19:59:23
796,"864 Spruce St, Denver, CO",Sneakers,181.33,2022-05-13 13:58:34
797,"135 Aspen St, Miami, FL","Hat, Watch, Scarf",653.99,2023-02-21 04:49:15
798,"456 Oak St, San Francisco, CA","Jacket, Scarf, Sneakers, Hat, Wallet",1689.67,2022-08-10 16:09:20
799,"798 Willow St, Atlanta, GA","T-shirt, Scarf",511.07,2022-01-07 09:33:20
800,"864 Spruce St, Denver, CO","Belt, Sunglasses",42.77,2023-01-03 15:07:57
801,"369 Redwood St, Portland, OR",Wallet,190.48,2022-12-03 05:41:17
802,"654 Pine St, Boston, MA","T-shirt, Belt, Sunglasses, Wallet",1286.7,2022-03-19 03:28:06
803,"369 Redwood St, Portland, OR","T-shirt, Sunglasses, Jeans",253.7,2022-02-04 04:09:15
804,"654 Pine St, Boston, MA","Hat, Sunglasses, Wallet, Watch",929.5500000000001,2023-01-13 00:32:18
805,"456 Oak St, San Francisco, CA",Sunglasses,93.07,2022/01/01 01:00:00
806,"147 Cherry St, Philadelphia, PA","Jeans, Jacket, Sneakers, T-shirt, Wallet",1347.29,2022-10-20 09:15:26
807,"456 Oak St, San Francisco, CA","Sneakers, T-shirt, Jeans",622.5,2022-06-28 18:20:28
808,"798 Willow St, Atlanta, GA","Jeans, T-shirt",526.91,2022-06-17 04:11:44
809,,"T-shirt, Jeans, Jacket, Sunglasses, Scarf",1368.42,2022-09-20 18:45:20
810,"135 Aspen St, Miami, FL",Scarf,305.42,2023-03-16 10:05:37
811,"321 Walnut St, Houston, TX",Sneakers,432.44,2022-06-18 14:57:25
